idx,center_long,center_lat,long_1,long_2,lat_1,lat_2,roof_orientation,roof_shape,area,building,height,solar_area,energy_produced,radiance,tilt_angle
518,9.984915804966336,53.52720078487101,9.9844382,9.9853932,53.5270536,53.5273479,nan,nan,1099.039368905127,yes,nan,494.5677160073072,99877.95024767568,1154.0,24.67448070638391
519,9.984030582017676,53.52739531095313,9.9836803,9.9843795,53.5272121,53.5275707,nan,nan,1256.4073059810326,yes,nan,565.3832876914647,114179.15494929129,1154.0,24.674655779857822
520,9.982605942584012,53.5317455623835,9.9819354,9.9833488,53.5313596,53.5320793,nan,nan,5921.464312221389,yes,nan,2664.6589404996253,538127.8730338993,1154.0,24.678571006145148
521,9.98273592344228,53.5307740888829,9.982389,9.9830828,53.5303594,53.5311888,nan,nan,3578.001641623676,yes,nan,1610.1007387306543,325159.8441866556,1154.0,24.67769667999461
522,9.9820559,53.530793,9.9818702,9.9822416,53.5304977,53.5310883,nan,nan,1358.2304307073357,yes,nan,611.2036938183011,123432.5859666059,1154.0,24.677713700000005
523,9.981957489328783,53.53038737558688,9.9818869,9.9820281,53.5303334,53.5304414,nan,nan,105.14097905857489,yes,nan,47.3134405763587,9554.949324395639,1154.0,24.6773486380282
524,9.955926891339049,53.5150206951548,9.9549455,9.9569083,53.5145555,53.5154859,nan,nan,7715.759862013161,industrial,nan,3472.091937905923,701796.5829492346,1155.0,24.663518625639327
525,9.957140466190586,53.51462638757626,9.9569372,9.9573437,53.5144359,53.5148169,nan,nan,555.8451608419418,commercial,nan,250.13032237887384,50557.591410829875,1155.0,24.663163748818633
526,9.957429270344692,53.51517995275622,9.9571416,9.9576985,53.5149102,53.5153938,nan,nan,895.8403632864356,yes,nan,403.12816347889606,81482.28004317186,1155.0,24.6636619574806
527,10.017695303397312,53.542815376978815,10.015414,10.0199322,53.5413622,53.5443058,nan,nan,56429.8845260907,yes,nan,25393.448036740814,5128206.831019807,1154.0,24.688533839280936
528,10.023130544561711,53.54144655461705,10.0225809,10.023705,53.5411128,53.5418233,nan,nan,3137.2431921958923,yes,nan,1411.7594364881516,285104.8181987822,1154.0,24.68730189915535
529,10.021801176216115,53.540510067869945,10.0206278,10.0228749,53.5401194,53.5409829,nan,nan,5557.553946487606,industrial,nan,2500.8992759194225,505056.60877192736,1154.0,24.68645906108295
530,10.024712873145468,53.54110545935707,10.0242331,10.0251497,53.5409052,53.5413252,nan,nan,1916.8826400600371,roof,8,862.5971880270167,174201.50212205603,1154.0,24.686994913421366
531,10.024855485807048,53.54212129753834,10.0245195,10.02519,53.5419232,53.5423185,nan,gabled,753.6740230172873,yes,6,339.1533103577793,68492.01102675352,1154.0,24.687909167784504
532,10.026059634520315,53.54209201988571,10.0253548,10.0267577,53.5418075,53.5423821,nan,gabled,3327.273950576782,industrial,nan,1497.273277759552,302374.3384435415,1154.0,24.68788281789714
533,10.025092899999995,53.5424141,10.0247737,10.0254121,53.5422932,53.542535,nan,nan,580.0091179013252,office,nan,261.0041030555964,52709.77861207769,1154.0,24.688172690000002
534,10.018435893075496,53.5454341582978,10.0181344,10.0188912,53.5451028,53.5456898,nan,flat,1299.9314299771795,hotel,nan,1169.9382869794615,236269.03705550224,1154.0,24.69089074246802
535,10.012650414780254,53.54300826469258,10.0120978,10.0132002,53.5426831,53.543333,nan,nan,3055.290716975928,commercial,4,1374.8808226391675,277657.18213197985,1154.0,24.688707438223325
536,10.011886472308014,53.54354943003901,10.0108967,10.013111,53.5429502,53.5441032,nan,nan,7917.307115085423,commercial,nan,3562.7882017884403,719505.0773511755,1154.0,24.68919448703511
537,9.911089780710425,53.52571915707156,9.9103895,9.9118385,53.5253307,53.5261104,nan,nan,3755.06730206497,industrial,nan,1689.7802859292367,340955.4171933717,1153.0,24.67314724136441
538,9.912508414578843,53.52512980206439,9.9117689,9.9132479,53.5247466,53.525513,nan,nan,3717.5814740359774,industrial,nan,1672.9116633161898,337551.75086562417,1153.0,24.67261682185795
539,9.921453659506623,53.5204920039199,9.9210673,9.9218654,53.5203107,53.5206128,nan,nan,790.8559575919062,yes,nan,355.8851809163578,71808.73237939809,1153.0,24.66844280352791
540,9.91894610638551,53.521806400213805,9.9185312,9.9193609,53.5216133,53.5219995,nan,nan,595.1482285484672,yes,nan,267.81670284681024,54038.71521691513,1153.0,24.669625760192424
541,9.919277650000002,53.5214376,9.919037,9.9195183,53.5213077,53.5215675,nan,nan,381.77516255527735,yes,nan,171.7988231498748,34664.70754106598,1153.0,24.66929384
542,9.91997785,53.52139484999999,9.9197962,9.9201595,53.5212946,53.5214951,nan,nan,263.6689998656512,yes,nan,118.65104993954304,23940.815601551294,1153.0,24.669255364999998
543,9.920266640656102,53.52122023312588,9.9200865,9.9204468,53.5211187,53.5213218,nan,nan,273.4936962127685,yes,nan,123.07216329574582,24832.88574899911,1153.0,24.669098209813292
544,9.92425412534592,53.523172913382936,9.9239645,9.9245437,53.5230208,53.523325,nan,nan,582.1399801839143,office,nan,261.96299108276145,52857.58252572419,1153.0,24.67085562204464
545,9.923265323880388,53.52210855897697,9.9223252,9.9240666,53.5214512,53.5227552,nan,nan,7149.22340413183,yes,nan,3217.1505318593236,649140.548565915,1153.0,24.669897703079272
546,9.90568899650067,53.52174353273288,9.9054757,9.9059023,53.5216127,53.5218744,nan,nan,427.45200940966606,yes,nan,192.35340423434974,38812.10813938591,1153.0,24.669569179459593
547,9.905117026242722,53.52100326835407,9.9048881,9.9053516,53.5208494,53.5211556,nan,nan,516.1044852882624,yes,nan,232.24701837971807,46861.642133567606,1153.0,24.668902941518667
548,9.903402071225704,53.52338716872437,9.9027871,9.9040144,53.5230762,53.5236987,nan,nan,2423.764794826508,yes,nan,1090.6941576719287,220074.8136642534,1153.0,24.67104845185193
549,9.89956204021362,53.52508011676152,9.899346,9.8997781,53.5249185,53.5252417,nan,nan,322.56028493493795,yes,nan,145.1521282207221,29288.070671736197,1153.0,24.672572105085372
550,9.894575157000604,53.51469611480015,9.8929589,9.8961831,53.5138802,53.5153902,nan,nan,13143.445417370647,yes,nan,5914.550437816792,1194443.460917101,1154.0,24.66322650332014
551,9.897619593088928,53.51384924726577,9.896129,9.8990253,53.513189,53.5144338,nan,nan,12051.984524775296,yes,nan,5423.393036148884,1095254.223650267,1154.0,24.662464322539194
552,9.89993306121726,53.5134803225925,9.8991173,9.9006397,53.5130472,53.5138687,nan,nan,4130.895373567939,yes,nan,1858.9029181055726,375405.4443114204,1154.0,24.662132290333254
553,9.90001251736284,53.512622445733626,9.8997806,9.9002444,53.512472,53.5127729,nan,nan,537.6550197601318,yes,nan,241.94475889205933,48860.74405825138,1154.0,24.661360201160264
554,9.90314680166073,53.51261943400297,9.9028368,9.9034568,53.5123971,53.5128418,nan,nan,978.52313670516,office,nan,440.33541151732203,88925.73635592317,1154.0,24.661357490602676
555,9.904630483402308,53.51174195911529,9.9037964,9.9056133,53.5109527,53.5121458,nan,nan,9237.86617547879,yes,nan,4157.039778965455,839514.1833620736,1154.0,24.660567763203765
556,9.904475838001355,53.50897421776857,9.9034928,9.9055784,53.508756,53.5092716,nan,nan,5465.336939304136,yes,nan,2459.401622686861,496676.1577016116,1154.0,24.65807679599171
557,9.906726632854468,53.50890281318869,9.9061352,9.9073196,53.5085672,53.5092409,nan,nan,5406.099073603749,yes,nan,2432.7445831216874,491292.76856142475,1154.0,24.658012531869822
558,9.905970049110673,53.50767786200981,9.9044701,9.9071651,53.5071522,53.5083783,nan,nan,18818.966809173115,yes,nan,8468.535064127902,1710220.6562006297,1154.0,24.656910075808824
559,9.90396509254168,53.5082419285492,9.9035739,9.9043563,53.5080485,53.5084353,nan,nan,2104.9392677340657,yes,nan,947.2226704803296,191291.61830350256,1154.0,24.65741773569428
560,9.904018786611235,53.50777482550316,9.9037129,9.9043247,53.5075853,53.5079644,nan,nan,1615.1081900056452,yes,nan,726.7986855025404,146776.99453723803,1154.0,24.65699734295285
561,9.904015774202737,53.50732074447003,9.9037221,9.9043094,53.5071271,53.5075144,nan,nan,1532.9613898992538,yes,nan,689.8326254546643,139311.69871056944,1154.0,24.656588670023027
562,9.9005389,53.50681275000001,9.8985881,9.9024897,53.5062457,53.5073798,nan,nan,30265.671818908304,yes,nan,13619.552318508737,2750468.5907228393,1154.0,24.65613147500001
563,9.905352913232727,53.50608736405442,9.9035088,9.9073368,53.5055044,53.506801,nan,nan,29648.317305307835,yes,nan,13341.742787388526,2694364.9559131125,1154.0,24.655478627648982
564,9.897644536489542,53.50687888073325,9.8969274,9.8983617,53.5063405,53.5074172,nan,nan,10613.346033491194,yes,nan,4776.005715071037,964514.3541585959,1154.0,24.656190992659923
565,9.89932690897321,53.5079024369143,9.8990348,9.8996185,53.5077033,53.5081167,nan,nan,1323.0230075176803,yes,nan,595.3603533829562,120233.023365688,1154.0,24.657112193222872
566,9.891050945227322,53.50742244127788,9.890528,9.8915739,53.5071077,53.5077372,nan,nan,2597.6119904890656,industrial,nan,1168.9253957200797,236064.48366567006,1154.0,24.656680197150095
567,9.88962995604017,53.5083485587494,9.8893945,9.8898654,53.508202,53.5084951,nan,nan,542.051997333765,industrial,nan,243.92339880019426,49260.33038769923,1154.0,24.65751370287446
568,9.893930217235292,53.50970069926697,9.8935371,9.8943233,53.5094878,53.5099136,nan,nan,1279.570961266756,yes,nan,575.8069325700402,116284.21003251961,1154.0,24.658730629340276
569,9.8915523,53.50773155,9.8911541,9.8919505,53.5075463,53.5079168,nan,nan,921.8090952634813,industrial,nan,414.81409286856655,83771.70605480701,1154.0,24.656958395000004
570,9.876402095422677,53.51722752486987,9.8755125,9.8772916,53.5170622,53.5173928,nan,nan,4275.402677362785,yes,nan,1923.931204813253,388201.2188511941,1153.0,24.66550477238288
571,9.875066308811212,53.516348604432096,9.8746385,9.8755587,53.5160446,53.5165872,nan,nan,1816.007715202868,yes,nan,817.2034718412906,164891.2305307764,1153.0,24.66471374398889
572,9.878535,53.51616884999999,9.8783567,9.8787133,53.5160432,53.5162945,nan,nan,373.3698197156191,yes,nan,168.0164188720286,33901.512917903565,1153.0,24.664551964999994
573,9.877941709600776,53.516361704908014,9.8775706,9.8783527,53.5162101,53.5164944,nan,nan,853.0573520362377,yes,nan,383.875808416307,77456.54124320034,1153.0,24.664725534417215
574,9.89993853583552,53.50521303055709,9.8986908,9.9011627,53.5042669,53.5059773,nan,nan,25079.70236361865,industrial,nan,11285.866063628393,2279180.6515497537,1154.0,24.65469172750138
575,9.905283900000002,53.5041141,9.903662,9.9069058,53.5034947,53.5047335,nan,nan,27850.617706354707,yes,nan,12532.777967859618,2530994.5106092496,1154.0,24.653702690000003
576,9.922891819614422,53.50591419495915,9.9221381,9.9236455,53.5038054,53.5080229,nan,nan,35874.48078957945,yes,nan,16143.516355310754,3260183.1279550064,1154.0,24.65532277546324
577,9.925292185921192,53.505030517168535,9.9251712,9.9254245,53.5049404,53.5051183,nan,nan,288.7679549159948,office,nan,129.94557971219766,26242.509822878314,1154.0,24.654527465451686
578,9.92725555992196,53.505838234678414,9.9262478,9.9280519,53.5041487,53.5075278,nan,nan,32152.997890687664,commercial,nan,14468.84905080945,2921984.065810968,1154.0,24.65525441121057
579,9.92722482030847,53.502504470109024,9.9259663,9.9282255,53.5014615,53.5037762,nan,nan,29555.568740829825,yes,nan,13300.005933373423,2685936.1982447626,1154.0,24.652254023098124
580,9.917675243628429,53.50613338591082,9.9173879,9.9179454,53.5060524,53.5062159,nan,nan,505.7872350916732,church,nan,227.60425579125294,45964.67945704353,1154.0,24.65552004731974
581,9.920361072065573,53.50662991869905,9.9197008,9.921186,53.5061215,53.5070869,nan,nan,8932.424935004208,yes,nan,4019.5912207518936,811756.4470308449,1154.0,24.655966926829144
582,9.92890997348332,53.50712675082195,9.9287267,9.9290399,53.5067516,53.5075283,nan,nan,1059.461271992419,yes,nan,476.7575723965885,96281.19174549104,1154.0,24.65641407573976
583,9.924153100000002,53.50884185,9.9239428,9.9243634,53.5087372,53.5089465,nan,nan,650.0207013785839,yes,nan,292.50931562036277,59072.256289532255,1154.0,24.657957665000005
584,9.924798432146751,53.50883306228158,9.9244887,9.9251866,53.5087052,53.5089409,nan,nan,1013.0239737376104,yes,nan,455.8607881819247,92061.08617333969,1154.0,24.657949756053426
585,9.965338666038669,53.484106228173225,9.9649603,9.9657414,53.4838237,53.4843957,nan,nan,972.9539225474,yes,nan,437.82926514633,88572.86033910255,1156.0,24.635695605355906
586,9.971193599999998,53.47202939999999,9.9704718,9.9719154,53.4717234,53.4723354,nan,nan,3859.718633905053,yes,nan,1736.8733852572739,351065.5329951265,1155.0,24.624826459999994
587,9.923407799999998,53.47594515000001,9.9228902,9.9239254,53.4758015,53.4760888,nan,nan,1013.8612108975648,office,nan,456.23754490390417,92217.01376370163,1155.0,24.62835063500001
588,9.989718862972667,53.49821482245896,9.9890947,9.9904081,53.4976624,53.4989591,nan,nan,7001.119138407696,yes,nan,3150.503612283463,636795.5426327949,1155.0,24.64839334021307
589,9.98637472061718,53.49748053054472,9.9859642,9.9867986,53.4969608,53.4980217,nan,nan,5644.031142005697,yes,nan,2539.8140139025636,513359.90756005567,1155.0,24.64773247749025
590,9.987375006566024,53.49734921050468,9.9872339,9.9875171,53.4972381,53.4974628,nan,nan,427.47817760147154,yes,nan,192.3651799206622,38881.811991463845,1155.0,24.64761428945421
591,9.986346742203365,53.49644781588832,9.9856756,9.9872419,53.4962303,53.4967103,nan,nan,2299.791600486264,yes,nan,1034.9062202188188,209180.41976172876,1155.0,24.646803034299488
592,9.9869878,53.49583055,9.986689,9.9872866,53.4956049,53.4960562,nan,nan,1460.982467696071,yes,nan,657.4421104632319,132885.48657738074,1155.0,24.646247495000004
593,9.985882989169344,53.495765901659546,9.985351,9.9864077,53.4953834,53.4961493,nan,nan,3107.899541143328,yes,nan,1398.5547935144975,282927.6347279828,1156.0,24.646189311493593
594,9.986234678740614,53.49526474693569,9.9858489,9.9866414,53.4949099,53.4955734,nan,nan,2008.4088524878025,yes,nan,903.7839836195111,182677.3376890937,1155.0,24.64573827224212
595,9.986705309770498,53.49517691739032,9.9862823,9.9871305,53.4947822,53.4955505,nan,nan,1994.2654790878296,yes,nan,897.4194655895234,181390.9094822824,1155.0,24.645659225651286
596,9.986958303101794,53.49475507800699,9.9866846,9.9871996,53.4945736,53.4949617,nan,nan,1160.9994345624,yes,nan,522.44974555308,105600.1548199163,1155.0,24.64527957020629
597,9.985535920161388,53.48987182345871,9.9848674,9.9861558,53.4893093,53.4905108,nan,nan,9106.129473741166,yes,nan,4097.758263183525,828976.496642027,1156.0,24.640884641112834
598,9.985462242212629,53.4909709240047,9.9849523,9.9859909,53.4905989,53.4913444,nan,nan,4749.001226343215,yes,nan,2137.050551854447,432325.3266401546,1156.0,24.64187383160423
599,9.98411965119668,53.49048630509441,9.9831953,9.9848689,53.489946,53.4912941,nan,nan,10559.03646660596,yes,nan,4751.566409972682,961241.8847374734,1156.0,24.64143767458497
600,9.98398299681284,53.48961909859402,9.9833418,9.9846121,53.4893219,53.4899144,nan,nan,4761.006078235805,yes,nan,2142.4527352061123,433418.1883321965,1156.0,24.64065718873462
601,9.985028885475602,53.48872568345934,9.9845338,9.9855166,53.4883328,53.489109,nan,nan,4854.6649649217725,yes,nan,2184.599234214798,441944.4250816536,1156.0,24.63985311511341
602,9.985821773238102,53.48905041181381,9.9856934,9.9859501,53.4888904,53.4892104,nan,nan,500.9194128066301,yes,nan,225.41373576298355,45561.75134109305,1155.0,24.640145370632425
603,9.98584152228177,53.48856968720555,9.9856531,9.9860307,53.4883821,53.4887549,nan,nan,861.8821055293083,yes,nan,387.84694748818873,78393.56426105015,1155.0,24.639712718484994
604,10.062861,53.46054495,10.0626668,10.0630552,53.4604369,53.460653,nan,nan,245.24265816807747,yes,nan,110.35919617563486,22383.60396432314,1159.0,24.614490455000002
605,10.063307186667704,53.46047948825458,10.0630378,10.0635765,53.4603639,53.4605951,nan,nan,355.40375716239214,yes,nan,159.93169072307646,32438.14517090798,1159.0,24.61443153942912
606,10.062708285000426,53.46112126214632,10.0624303,10.0629863,53.4609961,53.4612464,nan,nan,442.4722911864519,yes,nan,199.11253103390337,40384.99910695145,1159.0,24.615009135931693
607,10.06329515,53.4607928,10.0630783,10.063512,53.460615,53.4609706,nan,nan,420.8708694279194,yes,nan,189.39189124256373,38413.41034127299,1159.0,24.614713520000002
608,10.063121935562766,53.461188840697545,10.062937,10.0633069,53.4610474,53.4613303,nan,nan,341.1424573659897,yes,nan,153.51410581469537,31136.498511865586,1159.0,24.615069956627792
609,10.06036040943845,53.46174206429582,10.0596246,10.0610964,53.4614074,53.4620767,nan,nan,1274.0366148501637,yes,nan,573.3164766825737,116182.58399972355,1158.0,24.61556785786624
610,10.060422100000004,53.46153835,10.0600841,10.0607601,53.4613842,53.4616925,nan,nan,284.97164388000965,yes,nan,128.23723974600435,26009.718151483332,1159.0,24.615384515000002
611,10.056173049999998,53.4660931,10.0560357,10.0563104,53.4660106,53.4661756,nan,nan,166.35754619538784,yes,nan,74.86089578792453,15157.45987466002,1157.0,24.619483790000004
612,10.056405114475371,53.46623685297882,10.0562864,10.0565238,53.4661699,53.4663038,nan,nan,103.82600308209658,yes,nan,46.72170138694346,9459.976488321376,1157.0,24.61961316768094
613,10.057658785146932,53.465937601267576,10.0574375,10.0578652,53.4657568,53.4661137,nan,nan,368.5875080786645,detached,nan,165.86437863539902,33583.39006420242,1157.0,24.619343841140818
614,10.05820995,53.466238700000005,10.0581007,10.0583192,53.4661714,53.466306,nan,nan,104.01013427972794,yes,nan,46.804560425877575,9476.753372229561,1157.0,24.619614830000003
615,10.058471100000002,53.466448,10.0583661,10.0585761,53.466384,53.466512,nan,nan,97.73095944523811,yes,nan,43.978931750357155,8904.634206153565,1157.0,24.6198032
616,10.06884545,53.4980904,10.0687038,10.0689871,53.4980317,53.4981491,nan,nan,234.9763327538967,yes,nan,105.73934973925353,21409.57483845536,1157.0,24.648281360000006
617,10.06927218190821,53.49830141362808,10.0688761,10.0696142,53.4981633,53.4983982,nan,nan,514.3209463879466,yes,nan,231.44442587457598,46861.71012895477,1157.0,24.64847127226527
618,10.06753015,53.49730415,10.0674089,10.0676514,53.4972364,53.4973719,nan,nan,114.9530626386404,yes,nan,51.72887818738818,10473.804610991421,1157.0,24.647573735
619,10.06781705,53.49757680000001,10.0676981,10.067936,53.4975109,53.4976427,nan,nan,116.11333435028791,yes,nan,52.251000457629566,10579.521317658546,1157.0,24.64781912000001
620,10.04377782512567,53.51814074625205,10.0435031,10.0440894,53.5180376,53.5182524,nan,nan,374.0983983725309,office,nan,168.3442792676389,34026.58744697151,1155.0,24.666326671626848
621,10.045951804370048,53.51830619740464,10.0455665,10.046298,53.5180002,53.5186543,nan,nan,1563.1010354161265,yes,nan,703.395465937257,142173.80855256808,1155.0,24.66647557766418
622,10.04732635698602,53.51797445854987,10.0470792,10.0475735,53.517809,53.5181399,nan,gabled,626.0837224796414,industrial,nan,281.73767511583867,56946.22758278889,1155.0,24.666177012694888
623,10.048958190890271,53.5172621762187,10.0484666,10.0494322,53.5169338,53.5176328,nan,nan,2581.543893672526,yes,nan,1161.6947521526367,234807.5517788517,1155.0,24.665535958596834
624,10.046417237911374,53.516585164901024,10.0451815,10.0476829,53.5158092,53.5173521,nan,nan,15595.548428930342,yes,nan,7017.996793018654,1418512.6017888954,1155.0,24.66492664841092
625,10.050947749999995,53.514953600000005,10.0503,10.0515955,53.5145756,53.5153316,nan,nan,3928.181439906359,industrial,nan,1767.6816479578617,357292.65309348283,1155.0,24.663458240000004
626,10.05193155,53.5145747,10.0516203,10.0522428,53.5143365,53.5148129,nan,nan,1009.7339450120926,yes,nan,454.3802752554417,91841.61313600616,1155.0,24.663117229999997
627,10.05215335,53.5150941,10.0519594,10.0523473,53.5149302,53.515258,nan,nan,372.9702739417553,yes,nan,167.83662327378988,33923.97747921478,1155.0,24.66358469
628,10.050274829693734,53.5167486979727,10.0497718,10.0508017,53.5164416,53.5171306,nan,nan,1613.7597808167338,yes,nan,726.1919013675302,146781.53806391204,1155.0,24.66507382817543
629,10.0495826,53.51685155,10.0493507,10.0498145,53.5167229,53.5169802,nan,nan,475.6743513941765,yes,nan,214.05345812737943,43265.55522399657,1155.0,24.665166395
630,9.889882676041516,53.51402411844394,9.8889003,9.8908143,53.5131215,53.5148159,nan,nan,4232.840163424611,yes,nan,1904.778073541075,384669.9319516201,1154.0,24.662621706599552
631,9.889420605647354,53.514357152796784,9.8885032,9.89034,53.5135476,53.5151706,nan,nan,5688.498872727156,yes,nan,2559.8244927272203,516956.5563062621,1154.0,24.662921437517106
632,9.890735578499092,53.515030847502,9.8904505,9.8910599,53.5148217,53.5152351,nan,nan,1034.2603053972125,yes,nan,465.41713742874566,93990.99090373518,1154.0,24.663527762751798
633,9.891889877237942,53.51548652277023,9.8915763,9.8921982,53.5152392,53.5157409,nan,nan,830.6907172501087,yes,nan,373.8108227625489,75491.09565689675,1154.0,24.663937870493207
634,9.894534751055083,53.51046938225895,9.8937217,9.8952857,53.5100975,53.5108374,nan,nan,2696.768091663718,yes,nan,1213.5456412486733,245075.54225016956,1154.0,24.659422444033055
635,9.89183995,53.5114512,9.8915696,9.8921103,53.511219,53.5116834,nan,nan,581.0099634081125,yes,nan,261.45448353365066,52800.732949620746,1154.0,24.660306080000005
636,9.890655830160272,53.511899221235055,9.8896041,9.8917498,53.5114538,53.512398,nan,nan,6124.426907941699,yes,nan,2755.9921085737647,556572.6063264718,1154.0,24.660709299111552
637,9.89270069775026,53.51117265221284,9.8924686,9.8929493,53.511034,53.5113148,nan,nan,499.7512552961707,yes,nan,224.88806488327683,45416.14470317775,1154.0,24.66005538699156
638,9.892238317777172,53.51139391144405,9.8919537,9.8925287,53.5111871,53.5115954,nan,nan,860.566138535738,yes,nan,387.2547623410821,78206.09925478153,1154.0,24.660254520299645
639,9.889831834542898,53.51123536106739,9.8894111,9.8902799,53.510885,53.5115483,nan,nan,2132.4697959050536,yes,nan,959.6114081572741,193793.5238773615,1154.0,24.66011182496065
640,9.889124385026554,53.51156943746838,9.8887423,9.8895,53.5113145,53.5117942,nan,nan,1329.1556546241045,yes,nan,598.1200445808471,120790.34300310207,1154.0,24.660412493721545
641,9.887121571514433,53.51227897607613,9.8867335,9.8876166,53.5120217,53.5125209,nan,nan,1188.8976081311705,yes,nan,535.0039236590268,108044.04238294045,1154.0,24.661051078468518
642,9.88844333014851,53.51263744042707,9.8876493,9.8891692,53.5122977,53.5129796,nan,nan,2867.725302658975,office,nan,1290.476386196539,260611.70619239102,1154.0,24.661373696384366
643,9.891047716305462,53.51612943674663,9.8908664,9.8912763,53.5160489,53.5161814,nan,nan,268.7286952720024,roof,nan,120.9279128724011,24421.3920045814,1154.0,24.66451649307197
644,9.900403287913424,53.510697461524856,9.9000533,9.9007533,53.5104233,53.5109716,nan,nan,1111.507002979517,yes,nan,500.1781513407827,101010.97766327106,1154.0,24.659627715372373
645,9.886946846875992,53.51046956543125,9.8865592,9.8873345,53.5101942,53.5107449,nan,nan,1467.4798733890057,yes,nan,660.3659430250526,133360.90219390937,1154.0,24.65942260888813
646,9.8920845,53.514210850000005,9.8918406,9.8923284,53.5140522,53.5143695,nan,nan,574.6887204945087,yes,nan,258.60992422252895,52226.274196739716,1154.0,24.662789765000007
647,9.886228133746249,53.50832080098257,9.8861886,9.88627,53.5082964,53.5083448,nan,nan,14.949872605502604,yes,nan,6.727442672476172,1358.6070477065628,1154.0,24.65748872088431
648,10.151728327376023,53.667502190260805,10.1516428,10.1518139,53.6674149,53.6675895,nan,nan,171.01066099479797,apartments,nan,76.95479744765909,15460.218807234709,1148.0,24.800751971234725
649,10.09892351182589,53.59157171754197,10.0984996,10.0994888,53.5904808,53.5925905,nan,flat,6028.691397634459,office,nan,5425.822257871013,1092896.2482916687,1151.0,24.73241454578777
650,9.954398059060274,53.48174858750223,9.953418,9.9553781,53.4810349,53.4824623,nan,nan,8268.007874786854,yes,nan,3720.603543654084,752678.0968812212,1156.0,24.633573728752012
651,9.955172240732583,53.481398668197535,9.9543219,9.956043,53.4807296,53.4820485,nan,nan,6692.77413225919,yes,nan,3011.7483595166354,609276.6931302153,1156.0,24.633258801377785
652,9.955671830824905,53.480514352817096,9.9555163,9.9558274,53.4804281,53.4806006,nan,nan,233.38596262037757,yes,nan,105.02368317916991,21246.29110714607,1156.0,24.632462917535385
653,9.955266549999996,53.47991825,9.9551229,9.9554102,53.4798224,53.4800141,nan,nan,236.23132307827476,yes,nan,106.30409538522365,21505.31849643074,1156.0,24.631926424999996
654,9.955071033499362,53.47861261084037,9.9547136,9.9554285,53.4782992,53.478926,nan,nan,1639.2103054523468,yes,nan,737.6446374535561,149225.5101568544,1156.0,24.630751349756338
655,9.95416073394391,53.4783031029064,9.9535169,9.954795,53.4775869,53.4790107,nan,nan,4522.141007788479,yes,nan,2034.9634535048158,411673.1066440242,1156.0,24.630472792615763
656,9.95306286017892,53.4783126082705,9.9527862,9.9533395,53.4780992,53.478526,nan,nan,549.8282492011786,yes,nan,247.42271214053036,50053.61466602929,1156.0,24.63048134744345
657,9.95205418808335,53.477442710980654,9.9515457,9.9525742,53.4770361,53.4778593,nan,nan,1572.3521614746423,office,nan,707.5584726635891,143139.07901984407,1156.0,24.62969843988259
658,9.952165934799584,53.47818485685615,9.9519627,9.9523692,53.4780427,53.478327,nan,nan,392.4534814506769,yes,nan,176.60406665280462,35727.002683862374,1156.0,24.63036637117054
659,9.953240137046034,53.47603419926912,9.9526886,9.9537897,53.4757033,53.4763634,nan,nan,4216.429659529611,storage_tank,nan,1897.393346788325,383842.6740552781,1156.0,24.62843077934221
660,9.978592112264176,53.47116603782863,9.9779657,9.9792185,53.4707521,53.47158,nan,nan,3018.5141213536263,yes,nan,1358.331354609132,274552.7250503708,1155.0,24.624049434045766
661,9.979847384926783,53.47198910475962,9.9790732,9.9806216,53.4714958,53.4724824,nan,nan,5152.30892932415,yes,nan,2318.539018195868,468634.6990528398,1155.0,24.624790194283662
662,9.980627546607751,53.4713320332508,9.9798467,9.9814084,53.4708703,53.4717938,nan,nan,5355.867648839951,yes,nan,2410.140441977978,487149.6368347988,1155.0,24.624198829925724
663,9.98132475835594,53.47177428007907,9.9806084,9.9819669,53.4714296,53.4720794,nan,nan,3001.9740642160177,yes,nan,1350.888328897208,273048.3034783482,1155.0,24.624596852071164
664,9.980882522231614,53.47275859930808,9.9805566,9.9812589,53.4725799,53.4729197,nan,nan,784.0887834411114,yes,nan,352.83995254850015,71317.7754088656,1155.0,24.625482739377276
665,9.9795652,53.4705961,9.9787822,9.9803482,53.4701336,53.4710586,nan,nan,5389.746431827545,yes,nan,2425.3858943223954,490231.1238899142,1155.0,24.62353649
666,9.97869422295893,53.470014798846975,9.977741,9.9795647,53.4695848,53.4704898,nan,nan,5900.865932792425,yes,nan,2655.3896697565915,536720.6369995511,1155.0,24.62301331896228
667,9.975711250000002,53.4713391,9.9751277,9.9762948,53.470946,53.4717322,nan,nan,3300.2056376338005,yes,nan,1485.0925369352103,300174.3290280294,1155.0,24.624205190000005
668,9.97696895,53.4715355,9.9766617,9.9772762,53.4713377,53.4717333,nan,nan,749.9489276707172,yes,nan,337.47701745182275,68212.54215244968,1155.0,24.62438195
669,9.978013687999578,53.47237745466827,9.9770248,9.9788499,53.4715463,53.4732479,nan,nan,10784.450047880411,yes,nan,4853.002521546186,980913.1346675227,1155.0,24.62513970920144
670,9.979490563389565,53.47307584322917,9.9786954,9.9802857,53.4725523,53.4735994,nan,nan,5141.977899372578,yes,nan,2313.89005471766,467695.027309807,1155.0,24.625768258906255
671,9.97962435,53.47439345,9.9791483,9.9801004,53.4740453,53.4747416,nan,nan,2705.9116544425488,yes,nan,1217.660244499147,246119.5769193901,1155.0,24.626954105000003
